MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Chroma_12,Spectral_1,Spectral_2,Spectral_3,Spectral_4,Spectral_5,Spectral_6,Spectral_7,Zero_Crossing,RMS_Energy,Emotion
-417.6733703613281,113.04512023925781,-13.955071449279785,7.763344764709473,-18.82173728942871,4.241276741027832,-32.22605895996094,16.333072662353516,-22.095991134643555,-20.680692672729492,-9.570418357849121,-14.021434783935547,-7.295525074005127,0.2614284157752991,0.27570226788520813,0.3197808861732483,0.33787092566490173,0.3758009672164917,0.3807711899280548,0.3213863968849182,0.307844877243042,0.3454538881778717,0.32377201318740845,0.3368803858757019,0.2885298430919647,15.050314858717591,17.833232291079295,18.520612237652227,18.34212437390313,20.637037668701968,20.235722052136513,29.575625989031646,0.0840073143875839,0.02293957956135273,8
-343.23046875,98.84561157226562,-20.328317642211914,16.681591033935547,-13.982853889465332,-4.289256572723389,-34.6193962097168,18.065509796142578,-16.31003189086914,-21.695030212402344,-6.55448055267334,-14.316120147705078,-11.764348983764648,0.3830292224884033,0.38805484771728516,0.42779630422592163,0.4076443612575531,0.3170843720436096,0.22442449629306793,0.2334505319595337,0.1882217973470688,0.14141643047332764,0.16128873825073242,0.24941124022006989,0.3768515884876251,16.26284783164228,20.287307562447,20.829966665876704,20.17120358740756,21.82880119293854,22.096164565396727,32.6496952453471,0.07625784000880281,0.049992937594652176,5
-646.8966674804688,97.32622528076172,-1.2636141777038574,16.07813835144043,8.935063362121582,15.365340232849121,-4.850443363189697,4.097385883331299,-11.51131534576416,-19.091951370239258,-1.4004110097885132,6.278705596923828,-5.232285022735596,0.49241843819618225,0.4814242422580719,0.4297848045825958,0.4060576260089874,0.419477254152298,0.4139769375324249,0.430375337600708,0.4828953742980957,0.45823031663894653,0.4397854804992676,0.463250070810318,0.5081483125686646,15.459672657093131,15.458851363721566,15.873849610164164,16.046328939457137,19.377012996463566,19.27435400753143,19.907681159649638,0.048054463154560814,0.005646892357617617,4
-533.44384765625,84.47986602783203,-6.820430278778076,7.51815128326416,-2.7692065238952637,7.075301170349121,-12.242135047912598,10.244791030883789,-12.792914390563965,-13.456267356872559,0.42526569962501526,-2.4737284183502197,-3.392956018447876,0.36537137627601624,0.3607924282550812,0.3686085641384125,0.3905864655971527,0.42439767718315125,0.46875226497650146,0.5463230609893799,0.6032783389091492,0.5896999835968018,0.5217930674552917,0.445964515209198,0.4022744596004486,16.6717156423105,13.62463407454367,15.198936995592634,16.089090844973136,18.593125084590998,18.442292878391715,22.592558339476877,0.05993700592885375,0.010204186663031578,8
-332.3568420410156,82.33378601074219,-39.016090393066406,2.6549460887908936,-0.317162424325943,-2.9588568210601807,-27.95585060119629,7.091334819793701,-11.433801651000977,-18.547941207885742,-6.121228218078613,-5.886929035186768,-8.807913780212402,0.19180381298065186,0.21305052936077118,0.2535977065563202,0.25595590472221375,0.2765266001224518,0.34390783309936523,0.5064005255699158,0.5222475528717041,0.4683433473110199,0.2795209288597107,0.1320367157459259,0.11043690890073776,21.38841876914179,22.34695050784056,23.44036456166952,21.568814433207706,22.508574376108747,23.42090534155939,31.568138619725705,0.07615876677852348,0.05194784328341484,6
-268.28631591796875,100.00421905517578,-40.765419006347656,4.037156581878662,-1.8309850692749023,-11.14354419708252,-30.607664108276367,14.043954849243164,-3.589142322540283,-13.131937026977539,-6.986062049865723,-8.208331108093262,-8.699347496032715,0.28602609038352966,0.3437731862068176,0.41750389337539673,0.4793685972690582,0.4110472798347473,0.3022005259990692,0.3042666018009186,0.34128865599632263,0.3058888018131256,0.2412387877702713,0.26121261715888977,0.29332560300827026,19.94173969006272,18.335918813267206,19.757966459215073,20.861350660100655,21.435334551274696,23.617860873880687,33.24332881520968,0.07020986763535032,0.10332034528255463,5
-435.6925354003906,101.5137939453125,-7.061410427093506,11.709869384765625,-14.274080276489258,9.827421188354492,-24.390472412109375,14.485162734985352,-24.362897872924805,-24.754112243652344,-7.871313095092773,-14.360892295837402,-8.374734878540039,0.32823851704597473,0.2594236731529236,0.27151554822921753,0.263507604598999,0.29886162281036377,0.34168609976768494,0.3400847315788269,0.3054972290992737,0.349734902381897,0.3890693485736847,0.4192264974117279,0.4540843963623047,16.821471148911176,17.348587882122008,19.32984762780891,18.647555437233162,20.839607326364426,20.327972821410068,29.027234982340214,0.08366877858231707,0.021198149770498276,8
-430.5871887207031,92.13516998291016,-17.604093551635742,6.579727649688721,-6.3503594398498535,-3.7901523113250732,-20.262229919433594,15.345763206481934,-4.026309490203857,-11.839115142822266,-5.4949140548706055,-6.0574822425842285,-2.360643148422241,0.3542972505092621,0.3221175968647003,0.3632364571094513,0.3690098524093628,0.4445949196815491,0.43482670187950134,0.4094804525375366,0.3637838661670685,0.3509432077407837,0.36059170961380005,0.4306223690509796,0.3871803283691406,19.70863490322284,15.031757373655752,17.26730421904542,18.62659818022078,20.070480496356737,20.519069190452697,26.248950343642633,0.064263671875,0.031193576753139496,5
-515.436279296875,102.13275909423828,-26.50033187866211,1.137366533279419,4.5459303855896,7.7183942794799805,-19.90468406677246,-0.7326753735542297,-10.323234558105469,-15.743158340454102,-0.4947360157966614,-4.2614054679870605,-12.949527740478516,0.4102798402309418,0.3859257698059082,0.33979111909866333,0.3415719270706177,0.3556850552558899,0.33825626969337463,0.3853621184825897,0.43585115671157837,0.5078355073928833,0.48619577288627625,0.4129437804222107,0.4312083423137665,15.951301865753859,16.88312820272596,17.569697653808436,17.382616005194745,19.693034707383482,21.360084375396085,23.78053417794437,0.0734797802921456,0.012458305805921555,3
-497.3353576660156,112.31751251220703,0.8623775839805603,20.577585220336914,-4.654482364654541,13.167529106140137,-26.115673065185547,15.070951461791992,-20.083703994750977,-17.0233154296875,-6.2904839515686035,-11.412604331970215,-7.806163787841797,0.24224722385406494,0.23190747201442719,0.2852359712123871,0.2698967754840851,0.26759591698646545,0.27811580896377563,0.33505159616470337,0.39058735966682434,0.4421408772468567,0.3947153389453888,0.3846743106842041,0.38403528928756714,14.893775218391117,16.190073037588352,19.035231985764618,17.730078288802133,19.372570723343333,19.064185434340192,26.581339627997917,0.06327097039473684,0.010858077555894852,8
-675.3768920898438,91.97791290283203,6.261210918426514,26.66817855834961,3.5024526119232178,19.63497543334961,-9.631390571594238,11.618412017822266,-11.871651649475098,-10.195051193237305,-3.4533069133758545,-3.2912721633911133,-2.2146406173706055,0.27328556776046753,0.2669191062450409,0.3475930690765381,0.36759087443351746,0.4009931683540344,0.4478549659252167,0.49157801270484924,0.6414234638214111,0.7209436893463135,0.6354929208755493,0.5307199954986572,0.37818264961242676,13.357777171217714,14.865198643709416,16.099934469743836,15.14657542376685,17.600032179851254,17.749800732909083,21.017255668878796,0.07258544921875,0.0023064648266881704,4
-342.6070861816406,101.857177734375,-21.971384048461914,14.614566802978516,-9.076704978942871,-4.392229080200195,-36.522247314453125,19.78706932067871,-12.520332336425781,-21.308137893676758,-7.135766506195068,-14.779694557189941,-11.209680557250977,0.400960773229599,0.3834887146949768,0.3972499668598175,0.3689042925834656,0.3189227879047394,0.3068092167377472,0.27126044034957886,0.2512581944465637,0.2507529854774475,0.2626553773880005,0.2922269403934479,0.36704233288764954,14.90225801572745,18.55862145675901,19.941845022401527,19.59922771131572,20.40807160280512,22.884918233122377,32.006306442048185,0.07949285637842465,0.051834601908922195,5
-558.2713012695312,121.16008758544922,-12.647067070007324,16.913646697998047,7.23378324508667,16.244487762451172,-21.68476676940918,5.958914279937744,-14.72504711151123,-13.409236907958984,-0.5905541181564331,-10.399711608886719,-6.945959568023682,0.27726611495018005,0.22640426456928253,0.22178666293621063,0.28224432468414307,0.3935636281967163,0.48755785822868347,0.47999778389930725,0.4308292269706726,0.461944043636322,0.4217841625213623,0.4915018379688263,0.4267713129520416,17.00310514639274,14.963411412389009,16.927800716852555,16.428463155960472,19.07252359195408,19.638475437342198,23.794203851436983,0.06753791360294117,0.007012140937149525,3
-524.6408081054688,139.45748901367188,-26.744203567504883,12.374296188354492,14.626611709594727,12.435193061828613,-23.899477005004883,2.9123759269714355,-15.748740196228027,-13.187524795532227,-2.060983896255493,-10.30117130279541,-4.454183101654053,0.31196656823158264,0.18167485296726227,0.20843788981437683,0.3544018268585205,0.42747390270233154,0.4730827212333679,0.468029260635376,0.4368434250354767,0.43422117829322815,0.3688107132911682,0.3715819716453552,0.3503316342830658,17.35528378061049,17.67815100348964,18.291933684825047,16.703984814094326,19.189578349690617,19.360014400457228,23.63217693117978,0.04688126001602564,0.007346848491579294,3
-543.6472778320312,128.7982940673828,-23.198270797729492,7.472025394439697,8.615074157714844,12.402566909790039,-20.55929946899414,8.94171142578125,-16.052879333496094,-8.330005645751953,-0.06863278150558472,-7.647294044494629,-4.4657883644104,0.3735775053501129,0.38596343994140625,0.3159654438495636,0.29368436336517334,0.36515316367149353,0.4462236166000366,0.476741224527359,0.4638757109642029,0.446183979511261,0.43297234177589417,0.379957914352417,0.39993447065353394,18.151721998138118,15.218943649522288,17.102856071089843,16.407961954512732,18.469612888927262,19.419452423264644,22.835308269314783,0.07094069809941521,0.006572859827429056,3
-415.3300476074219,116.23519897460938,-39.209922790527344,2.741276264190674,5.662891864776611,8.302704811096191,-29.484901428222656,-0.6574235558509827,-12.81835651397705,-19.909860610961914,-2.0342137813568115,-11.548212051391602,-17.252769470214844,0.4598046839237213,0.4969407320022583,0.34766173362731934,0.2988950312137604,0.31453457474708557,0.25448334217071533,0.2318364977836609,0.23642806708812714,0.2572297751903534,0.265047550201416,0.3251095116138458,0.41457492113113403,18.235193473305554,21.279400562352123,20.91597344750105,19.22410270987909,20.6904297097793,23.640849596196936,28.62151737265848,0.08465401785714285,0.02265787497162819,3
-650.2296752929688,111.39175415039062,8.920619010925293,18.58331871032715,0.04520409554243088,9.480112075805664,-11.497819900512695,7.429024696350098,-12.712443351745605,-6.310779571533203,-5.424685478210449,-1.8144233226776123,-2.197467803955078,0.4298630356788635,0.36336272954940796,0.38348740339279175,0.4312724769115448,0.5119479298591614,0.549490749835968,0.5091626048088074,0.4744768738746643,0.5168682932853699,0.5090847015380859,0.5373992919921875,0.5032244920730591,15.91476912013071,12.457969292624778,14.306139039360472,15.076913195044487,17.75024742613341,16.628503901823965,19.804403947632764,0.06900105434181415,0.002973743248730898,7
-499.7025146484375,112.16000366210938,-10.7523775100708,16.368913650512695,-0.17842769622802734,13.944025993347168,-18.783531188964844,13.085506439208984,-21.306015014648438,-16.556787490844727,1.1362766027450562,-6.618255615234375,-5.783907413482666,0.39734405279159546,0.374965637922287,0.37109997868537903,0.35357779264450073,0.3670239746570587,0.3914732336997986,0.3978520631790161,0.3819221258163452,0.39359381794929504,0.41808900237083435,0.4238998293876648,0.4206213355064392,15.007177216805978,14.47314728668386,15.432208086164788,15.266580262818723,19.421635934592643,18.786989833636255,25.305400650270755,0.07557827818627451,0.007853729650378227,8
-591.0682983398438,112.60032653808594,-6.972720146179199,10.750309944152832,11.260494232177734,13.853066444396973,-20.63559341430664,2.087390661239624,-13.786745071411133,-17.633743286132812,-1.6891262531280518,-3.1011152267456055,-12.075008392333984,0.5687842965126038,0.4295930564403534,0.32526856660842896,0.2985175549983978,0.2936047613620758,0.2957368493080139,0.28004777431488037,0.26486167311668396,0.2581619620323181,0.32163798809051514,0.45186781883239746,0.5573235750198364,13.18152267091099,17.718682759190195,16.552872322558102,17.350836379669975,19.425962425632196,20.66512233090688,21.95342840631656,0.05546928364071038,0.005897935014218092,4
-670.0941162109375,105.06414031982422,7.3960041999816895,22.73603057861328,5.167064189910889,14.11829948425293,-11.71993637084961,13.783926963806152,-14.092947959899902,-3.672072172164917,-4.178277969360352,-4.002346038818359,-0.5704613924026489,0.2898338735103607,0.24882854521274567,0.2972751259803772,0.3684035837650299,0.4338602125644684,0.5196067094802856,0.6835764050483704,0.7210686206817627,0.6516687273979187,0.5064721703529358,0.43285998702049255,0.3437821865081787,14.926577771769365,14.48176380297346,15.872455033049274,15.198259260795075,17.946327699742703,16.31416469907507,20.223080885975833,0.056100449124396136,0.0023458816576749086,2
-442.08758544921875,116.5104751586914,-1.273358941078186,29.753196716308594,-6.122001647949219,5.673799514770508,-28.910667419433594,17.421539306640625,-10.626903533935547,-16.56394386291504,-8.853909492492676,-15.884458541870117,-10.095382690429688,0.26499342918395996,0.25662174820899963,0.32336974143981934,0.2876587510108948,0.2824842035770416,0.36757221817970276,0.4716852903366089,0.43274834752082825,0.38025206327438354,0.3553181290626526,0.39036643505096436,0.30549392104148865,17.41791745726884,17.88758070318733,19.609170927281173,18.416480398630828,19.63474615227573,19.634523732659684,28.708737150405618,0.07381924715909091,0.01754021644592285,5
-614.8119506835938,100.91803741455078,13.464035034179688,29.0892276763916,-3.862464427947998,17.394010543823242,-13.115732192993164,5.691539764404297,-13.298908233642578,-11.326020240783691,-5.860830783843994,0.7355055212974548,-8.635993003845215,0.32986509799957275,0.37437760829925537,0.382485032081604,0.3646487891674042,0.3990499973297119,0.45310527086257935,0.506628155708313,0.5079343914985657,0.49055278301239014,0.4466759264469147,0.39349356293678284,0.35263702273368835,15.82124258039598,16.258472515704355,16.48614340926946,15.48540348824665,18.129890377754684,18.14903597626482,22.52101851701273,0.072421875,0.004973718896508217,7
-698.6819458007812,94.85123443603516,15.44184398651123,18.996891021728516,9.087759971618652,16.068397521972656,-11.284581184387207,15.9315824508667,-11.264739990234375,-2.508556604385376,-3.1418814659118652,-3.1434226036071777,0.3777201473712921,0.37681135535240173,0.3441883623600006,0.3912889063358307,0.4487472176551819,0.521484375,0.5977276563644409,0.6783140897750854,0.6761741638183594,0.5914234519004822,0.48028072714805603,0.4805394411087036,0.4862087070941925,15.659277731483884,12.124475738636843,14.884245795342276,14.358303105798727,17.292436001575734,16.79389324663196,19.422595215798186,0.05532045717592592,0.0020628373604267836,2
-473.4349670410156,94.21755981445312,-26.300498962402344,1.3098647594451904,3.489410877227783,10.791133880615234,-23.83032989501953,10.29377269744873,-14.415681838989258,-15.69982624053955,-2.0758321285247803,-6.639440059661865,-11.30099868774414,0.3578953742980957,0.43332067131996155,0.4985184371471405,0.45338332653045654,0.3865991532802582,0.3385903835296631,0.40445274114608765,0.46399593353271484,0.4345981776714325,0.37390565872192383,0.33572304248809814,0.3169732689857483,17.964120109542748,17.85020702347295,16.644135056728445,17.687963890127055,19.043276765436314,20.506353567233205,25.984684881067444,0.07976880656108597,0.013809205032885075,6
-591.72607421875,83.9342269897461,4.588072299957275,18.816410064697266,1.7714594602584839,11.325828552246094,-11.474034309387207,7.065510272979736,-15.197410583496094,-11.525498390197754,-2.030250310897827,-0.1920752078294754,-2.504563093185425,0.3876461982727051,0.3267148435115814,0.3388423025608063,0.3906186819076538,0.46832749247550964,0.5227914452552795,0.524501383304596,0.5239181518554688,0.55861496925354,0.51235032081604,0.4981837272644043,0.48382773995399475,16.277609375998363,13.993116755551704,15.651318816255236,15.37192029249698,18.548040714124244,17.630534767189562,21.859590837548044,0.07386056444636678,0.005583869758993387,7
-631.9620361328125,93.79065704345703,-1.300370454788208,11.259862899780273,9.69847297668457,14.679251670837402,-12.090511322021484,3.3809661865234375,-11.63489055633545,-17.7762451171875,-3.438152551651001,2.0944693088531494,-6.6978840827941895,0.43934330344200134,0.47594717144966125,0.4800986349582672,0.4454915523529053,0.3832332193851471,0.34141042828559875,0.3923761546611786,0.45608264207839966,0.4210563898086548,0.3798476457595825,0.4035945236682892,0.4339387118816376,14.891043489475518,15.09715114580888,14.900927920136496,16.212222563887668,19.28988219823096,18.77652993380561,19.9809502041523,0.04765444155092593,0.004252335522323847,4
-611.8842163085938,109.8699722290039,-6.969326019287109,14.725382804870605,6.33524227142334,13.83238410949707,-14.29994010925293,1.6487079858779907,-10.607816696166992,-19.579212188720703,-4.0182390213012695,2.0309958457946777,-11.558839797973633,0.4753566086292267,0.46937817335128784,0.4418950080871582,0.39828425645828247,0.3611777126789093,0.30695977807044983,0.2908822000026703,0.3400580883026123,0.4058324992656708,0.40680190920829773,0.43322262167930603,0.46754899621009827,12.821659538684624,16.32212541360537,16.153751671463983,16.25215597089686,19.00845044825656,20.3546661112742,21.4913547053064,0.05761244690533981,0.005144614260643721,4
-519.2548828125,101.32666015625,-10.91568374633789,7.904404163360596,5.708597660064697,12.988059043884277,-12.737309455871582,14.193889617919922,-7.068630218505859,-11.625462532043457,-0.998848021030426,0.4926165044307709,-4.147689342498779,0.5538017153739929,0.5274533033370972,0.463854044675827,0.4346962571144104,0.4537138342857361,0.4936472177505493,0.5187798738479614,0.5449762940406799,0.5253492593765259,0.45903369784355164,0.4248200058937073,0.4629085958003998,19.871111449065502,15.512395028330383,15.734154907447607,16.91949590790649,19.49072989970917,19.626301286606754,24.033244231437582,0.05189846965020576,0.013323679566383362,6
-495.7214660644531,103.88053894042969,2.4274721145629883,27.86578369140625,-3.3735945224761963,6.204944133758545,-20.732234954833984,13.642971992492676,-5.945219039916992,-13.384563446044922,-7.575073719024658,-8.713099479675293,-9.077882766723633,0.319504976272583,0.3022831380367279,0.3310611844062805,0.3759252429008484,0.40482404828071594,0.40560978651046753,0.4479224979877472,0.4839882552623749,0.49240970611572266,0.45769739151000977,0.4573872983455658,0.4134126901626587,16.544586178678117,16.835653155377763,17.971640681164402,17.85486498635899,19.196487839240326,19.197227043115646,26.03317848882116,0.06026506696428571,0.01634545810520649,5
-331.83331298828125,87.21011352539062,-42.47114562988281,0.34648385643959045,-2.5016350746154785,-2.0212414264678955,-34.766300201416016,10.346117973327637,-17.753602981567383,-22.219547271728516,-3.387840509414673,0.5626216530799866,-9.695012092590332,0.11094638705253601,0.156097874045372,0.13901738822460175,0.1680920273065567,0.3142889440059662,0.4046947956085205,0.518730640411377,0.5397306680679321,0.4386293888092041,0.3358696401119232,0.16482338309288025,0.10053253918886185,23.591909162753957,22.680432227117716,24.424978010249447,22.102304434156867,23.33563448734924,24.77627814660126,31.80073702222634,0.06372878725165564,0.05933886766433716,6
-500.4402160644531,121.80781555175781,-10.825213432312012,9.454878807067871,-6.25050163269043,9.588261604309082,-22.842166900634766,13.635164260864258,-23.427814483642578,-20.63787841796875,-0.20886579155921936,-12.050692558288574,-6.678253650665283,0.31374624371528625,0.2527570128440857,0.26154613494873047,0.30748337507247925,0.35055601596832275,0.3851582407951355,0.3511863052845001,0.3525969088077545,0.4852554202079773,0.45382633805274963,0.391416996717453,0.35196468234062195,13.284051286948493,15.51156381208332,17.30193830116616,16.60739455877463,20.13406038956482,19.20219201073286,25.69107296449292,0.07045074830572289,0.008959333412349224,8
-697.2711791992188,88.73548889160156,13.709127426147461,26.078012466430664,4.746944427490234,17.349470138549805,-6.560608386993408,16.295129776000977,-8.175677299499512,-2.641896963119507,-3.681509017944336,-3.428694009780884,-0.058149129152297974,0.3425871431827545,0.3616712689399719,0.36558404564857483,0.40124210715293884,0.4885454475879669,0.5811552405357361,0.6991870999336243,0.7154538631439209,0.676665723323822,0.5841012001037598,0.5302091240882874,0.41468146443367004,15.23000212524939,12.972911023911307,15.929097746598815,14.918645428302039,17.58263358459446,16.80320833307044,19.75640806824653,0.0601024841994382,0.001957874046638608,2
-492.6756286621094,137.9541473388672,-25.034500122070312,9.272941589355469,5.73898983001709,13.551154136657715,-23.76148223876953,-1.8547389507293701,-19.174911499023438,-18.300308227539062,-1.9892197847366333,-13.857280731201172,-10.082770347595215,0.2211947739124298,0.1766078770160675,0.2319766879081726,0.3306313753128052,0.3612917959690094,0.37459081411361694,0.4511333405971527,0.39689892530441284,0.39498719573020935,0.36145085096359253,0.41184526681900024,0.3563506305217743,16.571824012235346,17.08942995896464,19.298891240147263,17.568629862255136,19.4495129132463,20.205128920934474,24.89105062879446,0.06044371698943662,0.010251418687403202,3
-432.82965087890625,110.0092544555664,-22.784881591796875,11.072846412658691,-11.259785652160645,15.741315841674805,-30.007001876831055,7.935993671417236,-15.127470016479492,-25.29265022277832,-4.773560047149658,-5.505095958709717,-20.698474884033203,0.49852803349494934,0.4966123104095459,0.49699312448501587,0.357936292886734,0.30622100830078125,0.2641834318637848,0.20976512134075165,0.2373397946357727,0.24050232768058777,0.2150164544582367,0.27995848655700684,0.38696038722991943,13.513239269684782,20.005848809278845,19.348248007554854,19.199803188839006,20.78127524608487,22.622544993511486,29.265911346307703,0.08255144505718955,0.01802610233426094,6
-654.9212036132812,90.93946075439453,11.16141128540039,31.5568790435791,3.579106330871582,18.913061141967773,-10.755570411682129,18.14751434326172,-13.059549331665039,-4.839738845825195,-1.8587366342544556,-3.0970590114593506,-0.015233966521918774,0.32386407256126404,0.3568647503852844,0.35047274827957153,0.4207186996936798,0.5735993981361389,0.6216113567352295,0.6687238216400146,0.6904584765434265,0.6327630877494812,0.5593244433403015,0.45559412240982056,0.3646865785121918,16.22596304477839,13.081649918430823,16.34972152748507,15.322138792978198,17.959716056500483,16.92197873578705,21.57366681183147,0.0604277250299043,0.002989368513226509,2
